priority_rank,station_id,nearest_station,nearest_line,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,reconstruction_label,reconstructed_latent_demand_score,axis_observed_subway_score,hidden_demand_reconstruction_score,hidden_demand_reconstruction_score_norm,axis_mobility_demand_score,axis_hidden_gap_score,axis_temporal_dynamics_score,axis_visual_morphology_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
239,2637,동묘앞,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.22338453132953867,0.0933305052561086,0.13005402607343008,0.5447404365772853,0.078513888445287,0.2834451466984763,0.1063928824576315,0.9591341836301416,36619547.42,75930413,0.0043165443014453,0.0
240,206,신당,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.301822481103251,0.1718645019170741,0.1299579791861769,0.544672020253645,0.2078403062163235,0.3151329897517868,0.2499626561894284,0.7951856463007304,86714066.8,139820018,0.06180651548266,0.0
241,342,오금,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.19618907217619902,0.0664044866301018,0.12978458554609723,0.5445485081260153,0.0672412258570324,0.2804581079825112,0.0886094952353312,0.7809409449784038,24707519.08,54025343,-0.0011027191494971,0.0
242,2721,중화,7호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.25876000599977766,0.1301279960743625,0.12863200992541515,0.5437275030009181,0.1803111347649963,0.3087559170939622,0.1964736811861959,0.611362798447996,67082622.120000005,105866202,0.050236850652458,0.0
243,2538,청구,5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.1719794002329711,0.0447131888934856,0.12726621133948549,0.5427546144383133,0.0237925919757662,0.273276854359559,0.0538028377784827,0.8219295269828999,11920952.76,36378865,-0.0141313769579177,0.0
244,2646,태릉입구,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.19632522799025615,0.0713880016596404,0.12493722633061574,0.5410956268680011,0.0596392888195826,0.2764722173284169,0.0772968219267456,0.849101293039906,23879659.64,58079572,-0.0083341592462511,0.0
245,217,잠실새내,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.4070720941071837,0.2830268716615539,0.12404522244562982,0.5404602327575941,0.3739318560052258,0.3450156183882614,0.3957918250704489,0.7339048929367693,147618715.86,230253718,0.1160213592080486,0.0
246,2639,보문,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.2127805652627982,0.0894639007734112,0.12331666448938701,0.5399412647998546,0.0968170981017474,0.2936280241171629,0.1320181317721775,0.6940223873328566,41999258.25,72784822,0.0227909266807463,0.0
247,2713,수락산,7호선,Observed Core Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,M+S+H-V-T-,Already Captured Core Demand,0.27020819501923143,0.149856346001083,0.12035184901814844,0.5378293611180694,0.2716729854187218,0.3426631893541507,0.2360850982104654,0.1507253460017589,89803727.23,121915767,0.0922041694151022,0.014095858257174
248,155,동대문,1호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.23269241255508002,0.1130503367298372,0.11964207582524282,0.5373237739630269,0.11039134948792,0.2928683062675294,0.1429119867194044,0.812168313747528,50177997.96,91973048,0.0214126013334575,0.0
249,2736,고속터미널,7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.3102543382821519,0.1906558146394069,0.11959852364274498,0.5372927507794732,0.222572005495072,0.3152217966257258,0.2669138737867064,0.7790871189559672,93693814.26,155107277,0.0619676341998557,0.0
250,425,회현(남대문시장),4호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3987446517667797,0.2801979241533098,0.1185467276134699,0.5365435331879364,0.3698315252420367,0.3697519422918219,0.4393449216177892,0.5201349551134988,163083128.9,227952290,0.1608415434440969,4.17679011062928e-05
251,2556,올림픽공원(한국체대),5호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.18115799128403257,0.0629121212653238,0.11824587001870876,0.5363292256641686,0.0652155551358706,0.2785390782520033,0.0663211455986837,0.6891199279015322,18780625.0,51184206,-0.0137039236945604,0.0065756102366135
252,325,옥수,3호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.21655980766314537,0.0998458643089575,0.11671394335418786,0.5352380003941942,0.1256837231537892,0.3012395444316717,0.1565848244612868,0.533752812437649,50908338.02,81230840,0.036600199933904,0.0
253,4127,선정릉,9호선(연장),Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.19887886777805733,0.0824454723713706,0.11643339540668672,0.5350381598816927,0.0687047683299608,0.2792348214783485,0.0978005204298011,0.7859291257402763,29797708.33,67075134,-0.0033220783451474,0.0
254,2734,논현,7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,Transit-Dominant Demand,0.3263479313636812,0.212695782613613,0.11365214875006818,0.5330570163295743,0.2411305959073199,0.3186737806851586,0.2998548323044521,0.7819975157320715,104117075.17,173037408,0.0682304291701834,0.0
255,2534,광화문(세종문화회관),5호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.49091613255691136,0.3793205509066211,0.11159558165029027,0.5315920780654587,0.4433975927690078,0.3757719972173766,0.5950487484057614,0.7843446682536139,203631362.42,308591322,0.1718214125455266,0.0
256,2513,김포공항,5호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.1990981838308569,0.0912928937588856,0.1078052900719713,0.5288921694819586,0.1061528042382794,0.3237350789832453,0.0459462294213143,0.6120640629355697,20844394.08,74272759,-0.0364808484529609,0.0821222695862599
257,427,숙대입구(갈월),4호선,Transit-Dominant / Transfer-Oriented,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S+H+V-T-,Transit-Dominant Demand,0.27153640750055874,0.1654311425006802,0.10610526499987855,0.5276812039956716,0.1946909422635076,0.3984891426065248,0.1991986184504781,0.4446347414025348,70480289.66,134586300,0.0241595482090629,0.1361881156604769
258,204,을지로4가,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.24715950578604567,0.1423769144112197,0.10478259137482598,0.5267390342972041,0.1048800385389156,0.2783603879885092,0.1598624261059257,0.984009062252212,51284836.05,115831040,-0.0049085276356898,0.0
259,2752,온수(성공회대입구),7호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.21130662034869865,0.1070949584049779,0.10421166194372075,0.5263323486267848,0.1571114893309449,0.3227896398111002,0.1477835970721812,0.3035232078256216,49034155.47,87128181,0.0242620511854627,0.0370872683044906
260,2744,보라매,7호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.19770450859796124,0.0946459547599318,0.10305855383802943,0.5255109642008298,0.064768070451029,0.2728199783784529,0.0993598917584183,0.8048190394870128,30004787.69,77000568,-0.0149602685597534,0.0
261,2748,가산디지털단지,7호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.44408578680744254,0.3420145944897333,0.10207119231770923,0.5248076447361799,0.3981143985622419,0.3585766778515208,0.5142380691795447,0.7244252415564456,166908127.43,278241882,0.1094110687131117,0.022506314388887
262,2629,삼각지,6호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.18202305763273963,0.0801843147876323,0.10183874284510733,0.5246420658319346,0.0584363661529593,0.2665966361934563,0.0714545860061801,0.7478661661430787,20520767.98,65235619,-0.0262510264148835,0.0
263,4102,김포공항,9호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.15215742781173883,0.050856461182122,0.10130096662961682,0.524258995930793,0.000512444522104,0.2580330363576215,0.0241779738912602,0.825829739091346,3998217.54,41376589,-0.04178761901102,0.0
264,151,시청,1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.23402784502462465,0.1331477446374842,0.10088010038714046,0.5239592035910512,0.1078178226475364,0.2826222949460839,0.1648172065898645,0.8189080977873939,50733538.24,108322852,0.0028236776695365,0.0
265,320,을지로3가,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.20683585081402528,0.1077368736210808,0.09909897719294448,0.5226904701174081,0.0628903159468635,0.2669454510816844,0.1078534320645833,0.9022815945459892,30900806.64,87650397,-0.0256181856804077,0.0
266,2754,부천종합운동장,7호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.12679817162310703,0.0277488089939699,0.09904936262913713,0.5226551285654663,0.0,0.2657710748247704,0.0,0.6035540291691444,658370.1799999999,22577867,-0.02774880899397,0.0
267,2545,군자(능동),5호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.24028926515772384,0.1466518478035858,0.09363741735413803,0.5188000801610151,0.1328457530054499,0.2776356514593527,0.160066254763116,0.7908651248781001,52374963.39,119308818,-0.0062233877890012,0.0
268,2645,석계,6호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.23598570940941183,0.1433005814549735,0.09268512795443831,0.5181217433441506,0.1348949351482432,0.283288667062125,0.1597604217804942,0.7250873747107229,54917832.81,116582469,0.004032649630257,0.0
269,421,동대문,4호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.3021397813225988,0.2095585371722615,0.09258124415033728,0.5180477446111815,0.2149594580119482,0.311884619925692,0.2647526246211147,0.7448634531157613,98425519.35,170485171,0.055913129575202,0.0
270,208,왕십리(성동구청),2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2653870651010594,0.1753766858991086,0.09001037920195082,0.5162164606063118,0.1559391354775306,0.2911803660708189,0.2057165862776273,0.8127604536294045,72003570.48,142677278,0.0183502397488824,0.0
271,156,신설동,1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.20833647039129427,0.1234060159825083,0.08493045440878597,0.512597917739833,0.0779551705146559,0.2639010360476114,0.114832365885121,0.8431491147077205,34637266.84,100397683,-0.0311415446631588,0.0
272,319,종로3가,3호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.18193237387740469,0.0977291946843717,0.08420317919303298,0.5120798635065359,0.0427311408994788,0.2596797215923722,0.0692309202879444,0.8393724601695727,22360607.59,79508870,-0.0388001046342577,0.0
273,2712,도봉산,7호선,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,Low Priority,0.20155325600870708,0.1175770045440735,0.08397625146463358,0.5119182178629014,0.1488708022507287,0.2919781134470346,0.1480111636749398,0.3196463389913253,51250283.66,95655619,0.0197975605271182,0.0
274,426,서울역,4호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.24876050740757738,0.1666805414196458,0.08207996598793157,0.5105674517464895,0.1656667827963138,0.290635508507203,0.2094556102886297,0.5966045596470948,68301765.66,135602721,0.0169947022075224,0.00026464030359
275,218,종합운동장,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2279982794893681,0.1507764630748166,0.0772218164145515,0.5071068842777162,0.1275125219693383,0.2654627387937093,0.1317457400256729,0.7790281189960395,45760629.33,122664308,-0.0283082105761481,0.0
276,2623,합정,6호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.24382416545335747,0.168633960362645,0.07519020509071248,0.5056597225651597,0.1663641112739583,0.2761139717634275,0.1618971216694597,0.6755239810532743,59453762.39,137191882,-0.0089841096758967,0.0
277,414,수유(강북구청),4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.493453630844655,0.4220697680549524,0.0713838627897026,0.5029483806966287,0.5208143240582848,0.4024266786007852,0.5461496200384295,0.4925059136054465,203488513.32,343369007,0.1286843106220707,0.0659722319013107
278,2722,상봉(시외버스터미널),7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2645700036720984,0.1933005447629358,0.07126945890916259,0.5028668882803665,0.148992400558212,0.2687133676962549,0.1850999113260661,0.93325099231626,63593185.77,157258839,-0.0224107261177148,0.0
279,210,뚝섬,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,Transit-Dominant Demand,0.3139122729396406,0.2437537758150442,0.07015849712459638,0.5020755256117928,0.2275459495066505,0.2871067177749741,0.282195574263246,0.8330080136525514,94463480.91,198303955,0.0109595845144281,0.0
280,2732,강남구청,7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.24594748908434763,0.176957799277804,0.06898968980654363,0.5012429582893949,0.1236286267202128,0.2645691561886324,0.1688310641811014,0.904061051768735,54805569.73,143963558,-0.0299294013314633,0.0
281,227,낙성대,2호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.3918101863835773,0.3241584849845063,0.06765170139907101,0.5002898795324405,0.4231722014016678,0.3596924976130726,0.4133134314549643,0.2879688505856578,149104979.81,263715437,0.0789254672023567,0.0459474001386808
282,236,영등포구청,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2875864432219316,0.2269014338544024,0.060685009367529213,0.4953273506013804,0.1918455616668898,0.278244911083657,0.2456682010635619,0.8256107248820458,82336129.35,184594103,-0.005118032710582,0.0
283,339,수서,3호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.28301040889012113,0.223946059228248,0.05906434966187313,0.4941729188222363,0.1922248251130374,0.2777354267113916,0.2356401022484607,0.7994736046171428,80907320.25,182189823,-0.0060423695873312,0.0
284,2535,종로3가,5호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.22825994651953357,0.1696857705070474,0.058574176012486184,0.4938237572825396,0.1213498998934374,0.2713610920474059,0.1517427991765286,0.7546365872032956,56665481.88000001,138047559,-0.0176070669861234,0.0
285,2738,이수,7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.23624561390081422,0.182364927263837,0.05388068663697723,0.4904804809172096,0.1446457603386721,0.2692402905513428,0.1789480721590939,0.680553346787573,59917911.39,148362408,-0.021454751307351,0.0
286,241,이대,2호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.24434765953783555,0.1917100696904473,0.052637589847388255,0.4895949955599535,0.1633687418385009,0.2750064748252414,0.1966841508753721,0.6274327682912536,67212191.75,155964943,-0.0109933965482309,0.0
287,202,을지로입구,2호선,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,M+S+H+V+T+,Morphology-Supported Hidden Demand,0.5659304407770858,0.5134405042485588,0.05248993652852696,0.48948981883284987,0.5389963515322589,0.3728426565522557,0.7174314101033331,0.866851364288387,251067436.83,417701659,0.1665068283330752,0.0
288,243,충정로(경기대입구),2호선,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,Low Priority,0.17235028901515653,0.1200385485934296,0.05231174042172693,0.48936288580188,0.0391617414396738,0.2403724654661211,0.0759912880470597,0.7943613139136111,17676483.33,97658154,-0.0738284780208315,0.0
289,2619,디지털미디어시티,6호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.205244680865719,0.155163275837451,0.05008140502826802,0.4877741685360821,0.0889574057600725,0.2446386290241804,0.1094546301285664,0.82163264991928,33462556.41,126233103,-0.066088550137619,0.0
290,2715,노원,7호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2960062838402465,0.246075038275542,0.04993124556470452,0.48766720662663743,0.2168409812868583,0.2813312447871657,0.2491218879089233,0.7827065348258421,91459464.65,200192367,0.0004813776175942,0.0
291,224,서초,2호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.2901639812239459,0.240448491903592,0.049715489320353884,0.4875135186783544,0.2304314451697234,0.2842206869094328,0.2675587799339637,0.619029031834194,91317917.89,195615014,0.0057235755185197,0.0
292,233,대림(구로구청),2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.3339899579032628,0.2884187709153911,0.045571186987871715,0.4845614403991813,0.2785053515510377,0.2868443113544977,0.3115780394713796,0.7463586397239547,110737251.13,234640179,0.0104835111658705,0.0
293,2527,여의도,5호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M-S+H-V+T+,Transit-Dominant Demand,0.32387097038994606,0.2845299508481452,0.03934101954180086,0.480123554232189,0.220951112593038,0.2776398160305419,0.328554100960319,0.8932219552337967,103155100.96,231476515,-0.0062158321760413,0.0
294,205,동대문역사문화공원,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.22725572607974884,0.1881870182274747,0.03906870785227415,0.4799295805885394,0.1129965872849244,0.2560206912340801,0.1447861662390851,0.834448557451958,53229374.81,153098842,-0.0454385353250277,0.0
295,429,신용산,4호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.23044404162295554,0.1916529727003359,0.03879106892261963,0.47973181223383665,0.1271951494076503,0.2559331831883862,0.1595876665414468,0.7730539528412697,54447338.12,155918493,-0.0455972976307047,0.0
296,201,시청,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.2951322074453719,0.2647195484287679,0.030412659016604005,0.4737636854145891,0.1909790879054393,0.2643355474036643,0.2726639097060621,0.8857494909579572,86970130.91,215360198,-0.030353228295416,0.0
297,153,종로3가,1호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.25792750461796016,0.2335381396837164,0.024389364934243762,0.46947315972339076,0.1403171677221145,0.2538669026622477,0.1961718720356552,0.9208367907031564,68492102.08000001,189993249,-0.0493460667627708,0.0
298,433,사당,4호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,M-S+H-V-T+,Transit-Dominant Demand,0.28799181145197417,0.2698679563697916,0.01812385508218256,0.4650100983783617,0.2250721858319529,0.2782050758395561,0.2733728306489247,0.6248349273792139,98133101.93,219548572,-0.0051903041817421,0.0
299,312,불광,3호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.20496963371880755,0.1912063869634716,0.013763246755335967,0.461903940551803,0.1634922187732161,0.2665964638744714,0.1786309106916973,0.2902283716390303,61007530.3,155555183,-0.0273375183314502,0.0007831815148891
300,420,혜화,4호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.4091897234720782,0.4029770852495934,0.006212638222484801,0.4565254749727682,0.45183187321005,0.3719448403296703,0.4653674625112227,0.198056779428936,181611425.6,327836575,0.0883731242350262,0.0551632418329521
301,323,약수,3호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.15573419578141917,0.1531934714718859,0.002540724309533282,0.45390988942041655,0.0527479175678937,0.2318852604943317,0.0846930683273362,0.5708770408681684,24215955.07,124630612,-0.0892264705069833,0.0
302,232,구로디지털단지,2호선,Observed Core Demand,Behavioral Hidden Demand,Dynamic Behavioral Area,M+S+H+V-T+,Already Captured Core Demand,0.6502089931339649,0.6482028915349057,0.002006101599059118,0.45352906583069597,0.721419817784511,0.4069236706484934,0.8333528855554645,0.5716858035771865,290029165.87,527334634,0.1375390278319765,0.0654703815495271
303,418,성신여대입구(돈암),4호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.26154587536728047,0.2599051548068603,0.0016407205604201947,0.4532687968297272,0.2019868331516609,0.2624469648735731,0.2399385936387593,0.570523405028879,83935242.7,211443554,-0.0337796071450469,0.0
304,203,을지로3가,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.24724782750056756,0.2468314215865886,0.00041640591397895665,0.45239669040874897,0.1214359806297433,0.2328246386749141,0.1967202663894886,0.950514232705568,59328318.43,200807706,-0.0875221946924672,0.0
305,2812,천호(풍납토성),8호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.20904724470900643,0.2104603020810358,-0.0014130573720293749,0.4510935232177745,0.1027356043222421,0.2257789666088619,0.1258398515861928,0.8120351079454342,41226098.03,171218782,-0.1003048723694608,0.0
306,223,교대(법원.검찰청),2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.36915768904588087,0.3949034995534394,-0.02574581050755853,0.4337607645913416,0.3196316252273894,0.27090243438848,0.3922641958559964,0.7914500992523639,139301573.28,321268487,-0.0184391910139197,0.0
307,2627,공덕,6호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.14083604756982357,0.1806181010879211,-0.03978205351809752,0.42376243802432456,0.0055902444259471,0.1904619460229329,0.0407219202186995,0.8256056702867424,6638818.28,146941316,-0.1643791134680297,0.0
308,422,동대문역사문화공원,4호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.16109078939316335,0.2046626331410694,-0.04357184374790604,0.42106288656246504,0.0304131479078744,0.1926754092875834,0.0638033110095289,0.8647535831081823,16972796.259999998,166502216,-0.1603633166502611,0.0
309,240,신촌,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.39852264101309653,0.4505864252389091,-0.05206378422581259,0.4150138894040352,0.3657537031904949,0.2760792023795012,0.422093474520743,0.8049497907834998,163267181.77,366568106,-0.0090471903619677,0.0
310,237,당산,2호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.1860651914533462,0.2403693108548297,-0.0543041194014835,0.4134180490720379,0.1047664033042747,0.2044691977652904,0.1040762054941347,0.6698776942627307,38002773.48,195550598,-0.1389663235333729,0.0
311,228,서울대입구(관악구청),2호선,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,M+S+H-V-T+,Already Captured Core Demand,0.5017281288665502,0.5610823188424332,-0.05935418997588304,0.40982077202636275,0.5532568426676316,0.3097856445164663,0.6169044462497189,0.5193524928705554,226481265.15,456459609,0.0521050434399781,0.0
312,214,강변(동서울터미널),2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.3745370998425147,0.442346115102416,-0.0678090152599013,0.4037982128420272,0.3691806756622038,0.2476266536980109,0.3704185608657052,0.7241542019687924,137671871.79,359864383,-0.0703070104736582,0.0069504990203053
313,238,합정,2호선,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,Transit-Dominant Demand,0.27250822700276534,0.3629695979596385,-0.09046137095687318,0.3876624385040866,0.1890620668383169,0.2088197712038977,0.2417530552174162,0.8687474308106509,86060495.03999999,295289364,-0.1310732542201189,0.0
314,332,양재(서초구청),3호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.35172553949802454,0.4439547960633984,-0.09222925656537384,0.3864031344557278,0.3233515936747345,0.2346518858750962,0.387900973971943,0.6997415608123133,133145229.05,361173090,-0.0842070940495268,0.0
315,423,충무로,4호선,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,Transit-Dominant Demand,0.19313136037104017,0.3033984520633529,-0.11026709169231275,0.3735543852551238,0.150383617961012,0.1945080348287642,0.1606633952613758,0.4469904452911857,54473814.41,246826569,-0.1572708846976359,0.0001675893289074
316,212,건대입구,2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.3531765084455389,0.4983681919922911,-0.14519168354675221,0.3486768254751823,0.3141887669606898,0.2082069879930058,0.3642081282386619,0.8689819066724461,135515272.23,405439911,-0.1321850019990776,0.0
317,219,삼성(무역센터),2호선,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,Already Captured Core Demand,0.43889306376900034,0.5994875773156705,-0.16059451354667015,0.33770504874833346,0.4077669800342157,0.2212956611780601,0.5235819880821625,0.9535760984265572,181500432.71,487703362,-0.1084387519642239,0.0
