station_id,nearest_station,nearest_line,reconstruction_label,hidden_demand_reconstruction_score_norm,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,sem_dense_residential,sem_low_density_residential,sem_commercial_downtown,sem_mixed_use,sem_suburban_peripheral,sem_transit_hub,sem_low_transit_access,sem_road_oriented,sem_pedestrian_friendly,sem_green_mountain_area,sem_river_or_waterfront,sem_industrial_office,sem_university_area,sem_nightlife_entertainment,sem_traditional_market,top_semantic_1,top_semantic_1_score,top_semantic_3
2711,장암,7호선,Low Priority,0.5680781979299573,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.24826194,0.26977235,0.23051733,0.2536093,0.27724573,0.25125244,0.26126525,0.2643581,0.24197924,0.28331542,0.27668238,0.2584889,0.25796485,0.24824022,0.2153106,green_mountain_area,0.28331542,green_mountain_area; suburban_peripheral; river_or_waterfront
327,신사,3호선,Morphology-Supported Hidden Demand,0.5670682638583955,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.270183,0.28618696,0.2559697,0.273304,0.28482428,0.2639044,0.281938,0.28739,0.26627436,0.26520613,0.30447662,0.26359394,0.28179848,0.26057172,0.23910359,river_or_waterfront,0.30447662,river_or_waterfront; road_oriented; low_density_residential
316,독립문,3호선,Low Priority,0.56688491112339,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26630172,0.2849498,0.24175017,0.27039853,0.2890237,0.24703652,0.2776195,0.2770927,0.25411782,0.28452912,0.2821801,0.26978967,0.2873521,0.25010896,0.22463581,suburban_peripheral,0.2890237,suburban_peripheral; university_area; low_density_residential
2735,반포,7호선,Low Priority,0.566674201230307,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27903837,0.2927615,0.2660098,0.28194284,0.280772,0.2764175,0.28553993,0.28776237,0.27555895,0.25865754,0.28300178,0.26118502,0.27917162,0.26216656,0.24547294,low_density_residential,0.2927615,low_density_residential; road_oriented; low_transit_access
2520,신정(은행정),5호선,Transit-Dominant Demand,0.5651419224300801,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26958668,0.29031757,0.2552271,0.2692637,0.28303862,0.26023307,0.28384295,0.28224388,0.2736636,0.25791875,0.28181607,0.24676903,0.27487445,0.25421694,0.24151315,low_density_residential,0.29031757,low_density_residential; low_transit_access; suburban_peripheral
2818,가락시장,8호선,Low Priority,0.5646765388572894,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2655782,0.28572148,0.25679097,0.27483702,0.27120587,0.27255073,0.27845502,0.27298713,0.27412522,0.2446495,0.2760915,0.25635016,0.27360964,0.2569702,0.2347875,low_density_residential,0.28572148,low_density_residential; low_transit_access; river_or_waterfront
2816,석촌,8호선,Low Priority,0.5644612368139328,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27535146,0.29895303,0.25785118,0.27753216,0.2875746,0.25713536,0.27962536,0.27776095,0.2844807,0.25601208,0.28973892,0.2522726,0.2837128,0.25603545,0.24010387,low_density_residential,0.29895303,low_density_residential; river_or_waterfront; suburban_peripheral
229,봉천,2호선,Already Captured Core Demand,0.5630329135643025,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.28495908,0.30989903,0.25994107,0.28204864,0.3025194,0.2730795,0.2966696,0.29330695,0.28116834,0.26915464,0.29457626,0.26091194,0.29277527,0.2554866,0.23994271,low_density_residential,0.30989903,low_density_residential; suburban_peripheral; low_transit_access
2526,신길,5호선,Low Priority,0.5628437911429836,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26657388,0.2764254,0.26256245,0.2840674,0.28245682,0.28403118,0.28926063,0.29411894,0.2593864,0.2690297,0.29467353,0.2723737,0.27725232,0.2618092,0.23312701,river_or_waterfront,0.29467353,river_or_waterfront; road_oriented; low_transit_access
2512,개화산,5호선,Low Priority,0.5621907016216903,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27469736,0.28513741,0.26267275,0.2789245,0.2860784,0.26100016,0.28194433,0.28627235,0.2716571,0.26118034,0.2908666,0.27238205,0.2885604,0.26177293,0.24449298,river_or_waterfront,0.2908666,river_or_waterfront; university_area; road_oriented
432,총신대입구(이수),4호선,Already Captured Core Demand,0.5613312468333895,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.2893457,0.30974454,0.25744677,0.28598887,0.30552232,0.25749725,0.2890535,0.29544538,0.28184435,0.27627325,0.30017027,0.26117933,0.30100107,0.25937366,0.24771273,low_density_residential,0.30974454,low_density_residential; suburban_peripheral; university_area
324,금호,3호선,Low Priority,0.5580788983625115,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27455282,0.28926587,0.24810311,0.27860212,0.29070717,0.2595464,0.2827171,0.28159955,0.2673064,0.27616978,0.2968694,0.25985026,0.28634608,0.26104906,0.22756885,river_or_waterfront,0.2968694,river_or_waterfront; suburban_peripheral; low_density_residential
2548,천호(풍납토성),5호선,Already Captured Core Demand,0.5577983923601033,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.25637242,0.27251393,0.24799487,0.26458988,0.26961756,0.26576346,0.27320194,0.27313298,0.25742137,0.2570648,0.3099636,0.26150167,0.26322174,0.26000142,0.23085052,river_or_waterfront,0.3099636,river_or_waterfront; low_transit_access; road_oriented
2542,마장,5호선,Low Priority,0.5571129222201419,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25969964,0.2742538,0.25230107,0.2721524,0.2790767,0.26531827,0.28137293,0.28155094,0.2600959,0.25639266,0.2889345,0.26129743,0.27582306,0.25649324,0.23520297,river_or_waterfront,0.2889345,river_or_waterfront; road_oriented; low_transit_access
157,제기동,1호선,Transit-Dominant Demand,0.5559165122579327,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27543703,0.28783187,0.26889628,0.2804011,0.28138304,0.27470666,0.2848658,0.29084,0.278008,0.25803745,0.28856897,0.26556212,0.2766254,0.26364702,0.24770743,road_oriented,0.29084,road_oriented; river_or_waterfront; low_density_residential
431,동작(현충원),4호선,Low Priority,0.5556422612124912,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.24676827,0.26307425,0.23530966,0.26017633,0.2759241,0.27670938,0.27208668,0.2939852,0.2498889,0.2555616,0.30120406,0.2619484,0.25593394,0.24686441,0.21344331,river_or_waterfront,0.30120406,river_or_waterfront; road_oriented; transit_hub
2720,먹골,7호선,Low Priority,0.5555695133223947,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2787261,0.2909854,0.25472966,0.2784763,0.29458362,0.2678409,0.28018245,0.28695312,0.26710257,0.28097355,0.298004,0.26755735,0.27894443,0.25945306,0.22881651,river_or_waterfront,0.298004,river_or_waterfront; suburban_peripheral; low_density_residential
158,청량리(서울시립대입구),1호선,Transit-Dominant Demand,0.5553887946632925,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2781438,0.29599878,0.26865298,0.27757844,0.28320122,0.28402802,0.29106742,0.2826823,0.28105247,0.25658914,0.28632414,0.26189318,0.27485418,0.25946248,0.24750975,low_density_residential,0.29599878,low_density_residential; low_transit_access; river_or_waterfront
2648,봉화산(서울의료원),6호선,Low Priority,0.5552956910621845,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,0.2625294,0.28010622,0.24645941,0.27679023,0.29452354,0.2552219,0.27278847,0.2846597,0.24771693,0.2767863,0.28695,0.27738667,0.28136873,0.24462074,0.23239377,suburban_peripheral,0.29452354,suburban_peripheral; river_or_waterfront; road_oriented
434,남태령,4호선,Low Priority,0.5530349493712966,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.24869983,0.27108884,0.22651923,0.251854,0.28180718,0.23899977,0.26106775,0.25593975,0.24332012,0.29125497,0.2730596,0.2503127,0.26390433,0.24630547,0.21595971,green_mountain_area,0.29125497,green_mountain_area; suburban_peripheral; river_or_waterfront
409,불암산,4호선,Already Captured Core Demand,0.552350808796694,Observed Core Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,0.25013742,0.27120572,0.22893876,0.24896419,0.28598717,0.25135794,0.26600754,0.2602611,0.24007627,0.2970091,0.2809896,0.26452112,0.27087867,0.25398618,0.2227464,green_mountain_area,0.2970091,green_mountain_area; suburban_peripheral; river_or_waterfront
2625,광흥창(서강),6호선,Low Priority,0.5519319264144126,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26838174,0.2823916,0.2517104,0.27402127,0.27430102,0.2695564,0.2836859,0.2868326,0.25764102,0.2623758,0.3106562,0.27108586,0.2697667,0.26424277,0.22514749,river_or_waterfront,0.3106562,river_or_waterfront; road_oriented; low_transit_access
2530,공덕,5호선,Transit-Dominant Demand,0.5517264512135935,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2666633,0.281725,0.2465564,0.27143222,0.28549168,0.25691837,0.2783323,0.27585125,0.260702,0.27342594,0.29378206,0.2554019,0.2775953,0.2546508,0.22964065,river_or_waterfront,0.29378206,river_or_waterfront; suburban_peripheral; low_density_residential
2536,을지로4가,5호선,Low Priority,0.5508520023269772,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2617699,0.28049737,0.26449835,0.27296203,0.2717625,0.26603535,0.28494707,0.28375664,0.27122533,0.25451165,0.28272855,0.2558369,0.27976963,0.25910142,0.24856624,low_transit_access,0.28494707,low_transit_access; road_oriented; river_or_waterfront
2731,청담,7호선,Already Captured Core Demand,0.5495197378670251,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.26184273,0.27638707,0.24762169,0.26882154,0.28510416,0.25990868,0.27841508,0.27883428,0.25882265,0.26584658,0.3156334,0.27109337,0.2759644,0.2631049,0.23245955,river_or_waterfront,0.3156334,river_or_waterfront; suburban_peripheral; road_oriented
159,동묘앞,1호선,Low Priority,0.5495006875299926,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2555452,0.27484837,0.25020924,0.27145466,0.2751179,0.26099604,0.27990296,0.2753247,0.2569281,0.2683978,0.2948104,0.25373876,0.27475655,0.2646135,0.23294523,river_or_waterfront,0.2948104,river_or_waterfront; low_transit_access; road_oriented
330,교대(법원.검찰청),3호선,Transit-Dominant Demand,0.5489464448033871,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27060038,0.28747123,0.25778306,0.2735899,0.28389513,0.2555743,0.28704616,0.2804777,0.27281675,0.26601365,0.2875957,0.2533933,0.2879296,0.26050967,0.2477888,university_area,0.2879296,university_area; river_or_waterfront; low_density_residential
340,가락시장,3호선,Low Priority,0.5484488799820227,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27606618,0.2895404,0.26744527,0.28189105,0.27174726,0.27516913,0.2849043,0.28359058,0.27854878,0.24312402,0.28630567,0.26994812,0.27471054,0.25000405,0.24242494,low_density_residential,0.2895404,low_density_residential; river_or_waterfront; low_transit_access
4117,노량진,9호선,Transit-Dominant Demand,0.5467087167617719,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25082082,0.26838917,0.24150927,0.26524985,0.275612,0.28930384,0.2776178,0.27806994,0.26015753,0.24216017,0.28220916,0.24921095,0.25079387,0.23544809,0.2119057,transit_hub,0.28930384,transit_hub; river_or_waterfront; road_oriented
235,문래,2호선,Already Captured Core Demand,0.5466764974421325,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2697546,0.28316984,0.26240033,0.27687454,0.27614614,0.2696557,0.2854677,0.28255597,0.26698363,0.251364,0.29170504,0.26229963,0.2743801,0.25608993,0.24020427,river_or_waterfront,0.29170504,river_or_waterfront; low_transit_access; low_density_residential
2719,태릉입구,7호선,Low Priority,0.5466345098701118,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2612622,0.27415764,0.255296,0.27116293,0.27565122,0.26220798,0.27810326,0.27904382,0.26242542,0.25810054,0.29871282,0.260931,0.27452728,0.25806528,0.2403489,river_or_waterfront,0.29871282,river_or_waterfront; road_oriented; low_transit_access
430,이촌(국립중앙박물관),4호선,Low Priority,0.5465107417697004,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26613346,0.27375337,0.2587418,0.273449,0.26844987,0.27097154,0.27187538,0.29154712,0.24686791,0.2573238,0.30911505,0.28128564,0.27144185,0.2537291,0.23074782,river_or_waterfront,0.30911505,river_or_waterfront; road_oriented; industrial_office
4120,동작(현충원),9호선,Low Priority,0.5448092567745235,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.23594654,0.2590812,0.22570124,0.24567905,0.26693958,0.2580221,0.2634803,0.26026443,0.24244632,0.25676844,0.29246873,0.25316545,0.24961975,0.24307775,0.20060538,river_or_waterfront,0.29246873,river_or_waterfront; suburban_peripheral; low_transit_access
2637,동묘앞,6호선,Low Priority,0.5447404365772853,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26456407,0.27507466,0.26119784,0.2736969,0.26519817,0.25590724,0.27258116,0.27914146,0.2591009,0.25574967,0.27812487,0.25569752,0.2798804,0.26445603,0.25295454,university_area,0.2798804,university_area; road_oriented; river_or_waterfront
206,신당,2호선,Transit-Dominant Demand,0.544672020253645,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.28607863,0.3077124,0.25793976,0.28254765,0.29751003,0.2637778,0.28638473,0.29100993,0.278256,0.26941538,0.29952523,0.2557047,0.2897126,0.25944978,0.24663687,low_density_residential,0.3077124,low_density_residential; river_or_waterfront; suburban_peripheral
342,오금,3호선,Low Priority,0.5445485081260153,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.28284994,0.30580616,0.25437152,0.28194436,0.29654294,0.25548568,0.28183883,0.28379485,0.2931827,0.2679379,0.288508,0.24990009,0.29100716,0.25541997,0.2309103,low_density_residential,0.30580616,low_density_residential; suburban_peripheral; pedestrian_friendly
2721,중화,7호선,Transit-Dominant Demand,0.5437275030009181,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27222395,0.2860126,0.2577532,0.27518585,0.2844101,0.2621957,0.28399128,0.28220028,0.26439962,0.27223355,0.29451022,0.2673034,0.28438056,0.26728895,0.23767078,river_or_waterfront,0.29451022,river_or_waterfront; low_density_residential; suburban_peripheral
2538,청구,5호선,Low Priority,0.5427546144383133,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2802724,0.29842588,0.2665333,0.2819912,0.2884513,0.25288844,0.28023773,0.2860875,0.2784783,0.27596867,0.29251507,0.25850224,0.29662383,0.27038777,0.25220993,low_density_residential,0.29842588,low_density_residential; university_area; river_or_waterfront
2646,태릉입구,6호선,Low Priority,0.5410956268680011,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.267537,0.28011334,0.25648743,0.27824053,0.28332168,0.27613726,0.28717712,0.29624233,0.26603863,0.26131567,0.30232707,0.26532775,0.27458128,0.26153183,0.23669471,river_or_waterfront,0.30232707,river_or_waterfront; road_oriented; low_transit_access
217,잠실새내,2호선,Already Captured Core Demand,0.5404602327575941,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2652095,0.28540766,0.24425934,0.26612735,0.27858892,0.27211356,0.2777949,0.28963172,0.27069452,0.25273582,0.30893534,0.25504422,0.2626753,0.24832225,0.22595799,river_or_waterfront,0.30893534,river_or_waterfront; road_oriented; low_density_residential
2639,보문,6호선,Low Priority,0.5399412647998546,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26305166,0.28288302,0.25160536,0.27363557,0.28607926,0.25028327,0.27341318,0.274369,0.263912,0.2619909,0.28308725,0.25105858,0.278967,0.25081813,0.23422754,suburban_peripheral,0.28607926,suburban_peripheral; river_or_waterfront; low_density_residential
2713,수락산,7호선,Already Captured Core Demand,0.5378293611180694,Observed Core Demand,Low Visual / Low Hidden,Stable Low-Intensity Area,0.25373602,0.2778441,0.22951533,0.25773948,0.28916788,0.23908743,0.25942653,0.26257107,0.25018322,0.2801193,0.2781149,0.2584514,0.2727718,0.24799827,0.21691088,suburban_peripheral,0.28916788,suburban_peripheral; green_mountain_area; river_or_waterfront
155,동대문,1호선,Low Priority,0.5373237739630269,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2679065,0.2850719,0.24610803,0.26888186,0.28534627,0.26445168,0.2779871,0.27896458,0.26455924,0.2662596,0.29108754,0.24763624,0.27748436,0.25878185,0.23626292,river_or_waterfront,0.29108754,river_or_waterfront; suburban_peripheral; low_density_residential
2736,고속터미널,7호선,Transit-Dominant Demand,0.5372927507794732,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.28295863,0.29290825,0.26153988,0.2825194,0.28643012,0.25942785,0.2830348,0.28395426,0.2731334,0.26796943,0.28995427,0.26700738,0.29868957,0.25885683,0.2382931,university_area,0.29868957,university_area; low_density_residential; river_or_waterfront
425,회현(남대문시장),4호선,Already Captured Core Demand,0.5365435331879364,Observed Core Demand,Low Visual / Low Hidden,Dynamic Behavioral Area,0.25989532,0.27428478,0.23796803,0.26766792,0.27829736,0.25923747,0.27670833,0.27463824,0.2516111,0.27816764,0.2969828,0.2539362,0.2807917,0.25350142,0.22622621,river_or_waterfront,0.2969828,river_or_waterfront; university_area; suburban_peripheral
2556,올림픽공원(한국체대),5호선,Low Priority,0.5363292256641686,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27000552,0.29058105,0.2502461,0.2785366,0.2864778,0.26303697,0.27607784,0.2787578,0.2778678,0.2575262,0.28420824,0.2524727,0.2865387,0.25424954,0.22196119,low_density_residential,0.29058105,low_density_residential; university_area; suburban_peripheral
325,옥수,3호선,Low Priority,0.5352380003941942,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2531293,0.27844223,0.23117119,0.26231086,0.2823378,0.25213727,0.26627898,0.2715564,0.26317698,0.26108414,0.30099073,0.2463598,0.26389667,0.24749878,0.20738976,river_or_waterfront,0.30099073,river_or_waterfront; suburban_peripheral; low_density_residential
4127,선정릉,9호선(연장),Low Priority,0.5350381598816927,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2598772,0.28103855,0.24173582,0.2667373,0.276869,0.24965496,0.2698356,0.26327765,0.26361924,0.2760133,0.28749797,0.24646717,0.27999124,0.25349718,0.22809368,river_or_waterfront,0.28749797,river_or_waterfront; low_density_residential; university_area
2734,논현,7호선,Transit-Dominant Demand,0.5330570163295743,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.27651972,0.2936916,0.25999844,0.27657324,0.2898865,0.26553142,0.2847309,0.29027477,0.2730704,0.27346498,0.2970469,0.26184148,0.28408086,0.2674231,0.24754757,river_or_waterfront,0.2970469,river_or_waterfront; low_density_residential; road_oriented
2534,광화문(세종문화회관),5호선,Morphology-Supported Hidden Demand,0.5315920780654587,Observed Core Demand,Morphology-Supported Hidden Demand,Dynamic Dense Urban Area,0.2767811,0.28814313,0.26163894,0.27632052,0.28279144,0.25722203,0.27934188,0.28163138,0.26718494,0.26674625,0.28790864,0.26636755,0.2894496,0.26408973,0.2437003,university_area,0.2894496,university_area; low_density_residential; river_or_waterfront
2513,김포공항,5호선,Low Priority,0.5288921694819586,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.23698176,0.2569197,0.22239819,0.25036946,0.26882055,0.27386865,0.2621566,0.2691671,0.241186,0.24874848,0.27729076,0.25290117,0.24793889,0.23217782,0.20581514,river_or_waterfront,0.27729076,river_or_waterfront; transit_hub; road_oriented
427,숙대입구(갈월),4호선,Transit-Dominant Demand,0.5276812039956716,Transit-Dominant / Transfer-Oriented,Behavioral Hidden Demand,Stable Low-Intensity Area,0.2705844,0.28292382,0.25417393,0.27811408,0.28730193,0.2579017,0.2779149,0.28397405,0.25068223,0.2753813,0.29451507,0.2655406,0.28955474,0.26443455,0.23850602,river_or_waterfront,0.29451507,river_or_waterfront; university_area; suburban_peripheral
204,을지로4가,2호선,Transit-Dominant Demand,0.5267390342972041,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26286125,0.27970323,0.2510162,0.26297092,0.2657475,0.25377318,0.2740358,0.2609055,0.26802805,0.26090717,0.2798053,0.24487689,0.26921,0.25903678,0.24368966,river_or_waterfront,0.2798053,river_or_waterfront; low_density_residential; low_transit_access
2752,온수(성공회대입구),7호선,Low Priority,0.5263323486267848,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.26832202,0.2861598,0.24778171,0.27293694,0.2826369,0.25801075,0.27488992,0.277333,0.25615028,0.27637583,0.28609407,0.27233523,0.29044634,0.2543887,0.23126554,university_area,0.29044634,university_area; low_density_residential; river_or_waterfront
2744,보라매,7호선,Low Priority,0.5255109642008298,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2732242,0.28907943,0.26493332,0.2759786,0.28088063,0.24977785,0.27928093,0.28462812,0.2715905,0.26668027,0.28490794,0.25699517,0.29878655,0.26427096,0.2489877,university_area,0.29878655,university_area; low_density_residential; river_or_waterfront
2748,가산디지털단지,7호선,Already Captured Core Demand,0.5248076447361799,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,0.2694634,0.28877258,0.25534517,0.27773872,0.2897751,0.26332325,0.28015918,0.28748712,0.26771232,0.26443043,0.3016903,0.2622246,0.2779803,0.2515964,0.238009,river_or_waterfront,0.3016903,river_or_waterfront; suburban_peripheral; low_density_residential
2629,삼각지,6호선,Low Priority,0.5246420658319346,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2565116,0.26790744,0.25889012,0.271023,0.2689066,0.2696477,0.2787682,0.27394202,0.25744706,0.25239927,0.28113914,0.26415658,0.2747393,0.25690645,0.2409423,river_or_waterfront,0.28113914,river_or_waterfront; low_transit_access; university_area
4102,김포공항,9호선,Low Priority,0.524258995930793,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2521339,0.27111074,0.2507835,0.2688838,0.26309237,0.2677566,0.2651176,0.27275687,0.26260385,0.25267285,0.26900652,0.25363916,0.2778141,0.24622206,0.22470236,university_area,0.2778141,university_area; road_oriented; low_density_residential
151,시청,1호선,Transit-Dominant Demand,0.5239592035910512,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2664916,0.28172854,0.25774544,0.272874,0.2774538,0.25129452,0.27393478,0.27221227,0.26686633,0.2622205,0.28513387,0.25865167,0.2840912,0.25660184,0.23657611,river_or_waterfront,0.28513387,river_or_waterfront; university_area; low_density_residential
320,을지로3가,3호선,Low Priority,0.5226904701174081,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2667171,0.27996132,0.2665019,0.2759636,0.27537805,0.2530021,0.27795526,0.2795297,0.26393318,0.2571747,0.27986044,0.2541386,0.2853,0.26300624,0.25806934,university_area,0.2853,university_area; low_density_residential; river_or_waterfront
2754,부천종합운동장,7호선,Low Priority,0.5226551285654663,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.22187817,0.2539618,0.21947657,0.24242628,0.25729096,0.25236464,0.25145543,0.2428414,0.24111187,0.2650708,0.25801444,0.22555003,0.2594871,0.24286582,0.19619834,green_mountain_area,0.2650708,green_mountain_area; university_area; river_or_waterfront
2545,군자(능동),5호선,Transit-Dominant Demand,0.5188000801610151,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.27844656,0.29562435,0.2617298,0.27784523,0.2903655,0.26620093,0.28574437,0.28390002,0.27081117,0.26830924,0.3012797,0.264113,0.28575173,0.2649194,0.24847904,river_or_waterfront,0.3012797,river_or_waterfront; low_density_residential; suburban_peripheral
2645,석계,6호선,Transit-Dominant Demand,0.5181217433441506,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26515037,0.2804674,0.2530812,0.27953044,0.28547317,0.26959544,0.2848197,0.2931891,0.26824313,0.25672346,0.2998675,0.26265085,0.2768296,0.2579142,0.23847213,river_or_waterfront,0.2998675,river_or_waterfront; road_oriented; suburban_peripheral
421,동대문,4호선,Transit-Dominant Demand,0.5180477446111815,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.25951275,0.27227938,0.253211,0.27054662,0.28054443,0.2613162,0.2753299,0.28591293,0.25749275,0.2644194,0.29382333,0.26512107,0.2772429,0.2599628,0.23814829,river_or_waterfront,0.29382333,river_or_waterfront; road_oriented; suburban_peripheral
208,왕십리(성동구청),2호선,Transit-Dominant Demand,0.5162164606063118,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.264657,0.28009576,0.26437837,0.2795339,0.2817291,0.27131703,0.2848519,0.28520554,0.26771504,0.27434236,0.29532003,0.26587456,0.2862811,0.26364085,0.24090862,river_or_waterfront,0.29532003,river_or_waterfront; university_area; road_oriented
156,신설동,1호선,Transit-Dominant Demand,0.512597917739833,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.26794174,0.28572226,0.25870022,0.27717614,0.28497347,0.2661379,0.28732997,0.28839764,0.27064157,0.26979423,0.28927794,0.25895897,0.28684098,0.2633229,0.24073377,river_or_waterfront,0.28927794,river_or_waterfront; road_oriented; low_transit_access
319,종로3가,3호선,Low Priority,0.5120798635065359,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.2530798,0.2751911,0.2445181,0.26169717,0.2737609,0.24816543,0.2753038,0.2719764,0.26069254,0.2650592,0.29041663,0.24632055,0.2891227,0.2491814,0.2321433,river_or_waterfront,0.29041663,river_or_waterfront; university_area; low_transit_access
2712,도봉산,7호선,Low Priority,0.5119182178629014,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,0.2683702,0.28540766,0.24495192,0.27360806,0.28708082,0.2675854,0.2786292,0.2886055,0.2656437,0.2718239,0.28746337,0.2636848,0.27477497,0.25476915,0.2153357,road_oriented,0.2886055,road_oriented; river_or_waterfront; suburban_peripheral
426,서울역,4호선,Transit-Dominant Demand,0.5105674517464895,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,0.27899954,0.28979236,0.25772595,0.27701658,0.28418756,0.2698487,0.28049558,0.2855129,0.27026165,0.27487433,0.30478466,0.2686083,0.28661814,0.26576623,0.24575922,river_or_waterfront,0.30478466,river_or_waterfront; low_density_residential; university_area
218,종합운동장,2호선,Transit-Dominant Demand,0.5071068842777162,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,0.24235763,0.2621226,0.23203447,0.26142204,0.2700834,0.28696704,0.2712423,0.27720475,0.24664226,0.25503165,0.28808522,0.25964525,0.25506076,0.2397701,0.20708835,river_or_waterfront,0.28808522,river_or_waterfront; transit_hub; road_oriented
