station_id,station_name,station_line,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
312,불광,3호선,images/station_tiles/map/312_불광.png,images/station_tiles/satellite/312_불광.png,0.1638688686320213,0.1912063869634716,0.19544489947233074,0.907423643906419,0.09757080829148208,-0.0273375183314502,0.5599561532936893,normal
2818,가락시장,8호선,images/station_tiles/map/2818_가락시장.png,images/station_tiles/satellite/2818_가락시장.png,0.1452750869472987,0.0924543067692358,0.1944239745423949,0.897777829058215,0.05653407165415652,0.0528207801780628,0.6257546969642682,normal
2634,약수,6호선,images/station_tiles/map/2634_약수.png,images/station_tiles/satellite/2634_약수.png,0.1375634180308772,0.0433505756778521,0.19406443200158452,0.9135877431294597,0.0712689217426811,0.094212842353025,0.6650155107517144,normal
2738,이수,7호선,images/station_tiles/map/2738_이수.png,images/station_tiles/satellite/2738_이수.png,0.160910175956486,0.182364927263837,0.1940140559806173,0.9166756819926175,0.10428899903300956,-0.021454751307351,0.5675256699650093,normal
409,불암산,4호선,images/station_tiles/map/409_불암산.png,images/station_tiles/satellite/409_불암산.png,0.1475329798063997,0.1299729897310467,0.18928317958504143,0.14614093017479377,0.11130666685721013,0.017559990075353,0.48285616063763726,normal
4135,한성백제,9호선(연장),images/station_tiles/map/4135_한성백제.png,images/station_tiles/satellite/4135_한성백제.png,0.130302394910515,0.0214787678659324,0.18802379941435132,0.5034979679617372,0.07518697339119498,0.1088236270445825,0.6145247846539674,normal
2535,종로3가,5호선,images/station_tiles/map/2535_종로3가.png,images/station_tiles/satellite/2535_종로3가.png,0.1520787035209239,0.1696857705070474,0.18620916600821663,0.6688571127393881,0.016025535699389155,-0.0176070669861234,0.5271247015823916,normal
2645,석계,6호선,images/station_tiles/map/2645_석계.png,images/station_tiles/satellite/2645_석계.png,0.1473332310852306,0.1433005814549735,0.18613127752973502,0.7877577704609838,0.07425431853322625,0.004032649630257,0.5692446150370394,normal
159,동묘앞,1호선,images/station_tiles/map/159_동묘앞.png,images/station_tiles/satellite/159_동묘앞.png,0.1352996368347112,0.0889063588059895,0.18178155713839725,0.8669929891055327,0.04214260154358764,0.0463932780287216,0.6166022309635489,normal
325,옥수,3호선,images/station_tiles/map/325_옥수.png,images/station_tiles/satellite/325_옥수.png,0.1364460642428615,0.0998458643089575,0.18112069125816083,0.922252433452952,0.08327511673788465,0.036600199933904,0.6201828017445672,normal
