station_id,station_name,station_line,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,_condition,_model,_station_id,_station_name,_error,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output
2757,부천시청,7호선,images/station_tiles/map/2757_부천시청.png,images/station_tiles/satellite/2757_부천시청.png,0.5128370185166942,0.0692149270924231,0.7039129406840848,0.7620702897152126,0.6448172805154236,0.443622091424271,0.8978011544139004,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2757,부천시청,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
248,양천구청,2호선,images/station_tiles/map/248_양천구청.png,images/station_tiles/satellite/248_양천구청.png,0.506455732270834,0.0736025351565128,0.691877204069441,0.8013869309406345,0.3794171969758474,0.4328531971143211,0.8751543292994656,mobility_high_subway_low,structured_multimodal,gpt-4o-mini,248,양천구청,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
410,상계,4호선,images/station_tiles/map/410_상계.png,images/station_tiles/satellite/410_상계.png,0.5652753941094445,0.2197642154410083,0.6503933903563234,0.43858476913992883,0.4371141996067551,0.3455111786684361,0.7211325476125309,diverse_living_area_hidden,tabular_only,gpt-4o-mini,410,상계,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
211,성수,2호선,images/station_tiles/map/211_성수.png,images/station_tiles/satellite/211_성수.png,0.7366494455108651,0.4042989229785536,0.647111956742156,0.8705981276802599,0.4914938124167623,0.3323505225323114,0.7083039975070724,diverse_living_area_hidden,tabular_only,gpt-4o-mini,211,성수,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
4709,북한산보국문,우이신설선,images/station_tiles/map/4709_북한산보국문.png,images/station_tiles/satellite/4709_북한산보국문.png,0.4700721591271928,0.036830423919633,0.6676632295251166,0.3711787009991147,0.41494276968161775,0.4332417352075597,0.8218382126583875,directional_mismatch,structured_multimodal,gpt-4o-mini,4709,북한산보국문,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
410,상계,4호선,images/station_tiles/map/410_상계.png,images/station_tiles/satellite/410_상계.png,0.5652753941094445,0.2197642154410083,0.6503933903563234,0.43858476913992883,0.4371141996067551,0.3455111786684361,0.7211325476125309,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,410,상계,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2518,화곡,5호선,images/station_tiles/map/2518_화곡.png,images/station_tiles/satellite/2518_화곡.png,0.6516337135196727,0.3275755142819012,0.6461557860051436,0.8819234622550212,0.48765056390762695,0.3240581992377714,0.7396850910202871,diverse_living_area_hidden,tabular_only,gpt-4o-mini,2518,화곡,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
211,성수,2호선,images/station_tiles/map/211_성수.png,images/station_tiles/satellite/211_성수.png,0.7366494455108651,0.4042989229785536,0.647111956742156,0.8705981276802599,0.4914938124167623,0.3323505225323114,0.7083039975070724,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,211,성수,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2626,대흥(서강대앞),6호선,images/station_tiles/map/2626_대흥(서강대앞).png,images/station_tiles/satellite/2626_대흥(서강대앞).png,0.4821722835165388,0.1031315840504503,0.6377069430744836,0.9121319444750491,0.3558210328624845,0.3790406994660885,0.8483881098199926,mobility_high_subway_low,tabular_only,gpt-4o-mini,2626,대흥(서강대앞),"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
2518,화곡,5호선,images/station_tiles/map/2518_화곡.png,images/station_tiles/satellite/2518_화곡.png,0.6516337135196727,0.3275755142819012,0.6461557860051436,0.8819234622550212,0.48765056390762695,0.3240581992377714,0.7396850910202871,diverse_living_area_hidden,structured_multimodal,gpt-4o-mini,2518,화곡,"Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,,,,,,,,,
