station_id,mean_abs_error,mean_uncertainty,error_rank,uncertainty_rank,STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
2753,0.1419703122450128,0.07138295590264042,203.0,224.0,2753,798,0.9511323003575686,0.04886769964243143,6.449831962585449,193828,0.0538525,2753.0,847309.55,0.021013874861078845,0.10993608,0.056083582,0.19092925294884433
2754,0.18467779755296687,0.08944868165999655,81.0,130.0,2754,803,0.9570917759237187,0.042908224076281254,6.447636604309082,150297,0.041757684,2754.0,1263.16,0.005178694232578557,0.0,-0.041757684,0.13681539296615464
2755,0.2182385742013888,0.10756780099537637,23.0,70.0,2755,809,0.964243146603099,0.035756853396901045,6.357736110687256,246107,0.06837789,2755.0,2096944.23,0.05379319639338689,0.27231482,0.20393693,0.2787679076774943
2756,0.15955467016569203,0.1021878638423033,141.0,89.0,2756,802,0.9558998808104887,0.04410011918951129,6.468535423278809,405847,0.11276064,2756.0,3149584.46,0.08181295819953648,0.4090959,0.29633528,0.35061323096887625
2757,0.16895079123713672,0.11599350457545364,114.0,53.0,2757,805,0.9594755661501788,0.040524433849821184,6.478736400604248,358346,0.09956279,2757.0,4412203.51,0.07056514095340692,0.57316184,0.47359905,0.3832282459731134
2758,0.17051876965496288,0.11277452982806915,106.0,60.0,2758,809,0.964243146603099,0.035756853396901045,6.505388259887695,406003,0.11280398,2758.0,2349675.99,0.09091037663110012,0.305155,0.19235103,0.3317954332216609
2759,0.17013776828756652,0.07915452031699556,109.0,174.0,2759,802,0.9558998808104887,0.04410011918951129,6.4790239334106445,143890,0.03997754,2759.0,1319792.19,0.19195246417646203,0.17133094,0.13135341,0.4704745555970704
2760,0.14680078790508325,0.06620323740625901,188.0,260.0,2760,800,0.9535160905840286,0.04648390941597136,6.471559524536133,260777,0.07245386,2760.0,662251.5700000001,0.06672872764602086,0.085889466,0.01343561,0.24729919610015919
2761,0.1592274372185033,0.07188912427666343,142.0,220.0,2761,809,0.964243146603099,0.035756853396901045,6.442511558532715,362248,0.10064693,2761.0,962888.71,0.12748609654983348,0.124954544,0.024307616,0.33908942248265234
2811,0.11146670691668988,0.062181287990616896,301.0,286.0,2811,804,0.9582836710369488,0.04171632896305122,6.458436965942383,561789,0.15608814,2811.0,3128787.8,0.04592778702640914,0.40639356,0.2503054,0.2821228874075446
2812,0.13217229697823757,0.08124131616648461,248.0,166.0,2812,812,0.9678188319427891,0.03218116805721094,6.4972076416015625,662949,0.1841948,2812.0,909176.25,0.02076124094386302,0.1179751,-0.0662197,0.1498760885522391
2813,0.1532414135996193,0.08372356947585351,162.0,155.0,2813,797,0.9499404052443385,0.05005959475566146,6.426572799682617,358475,0.099598624,2813.0,3161341.86,0.04339851521785308,0.41062364,0.31102502,0.2984935916282376
2814,0.1879576248648975,0.11152166973629465,72.0,61.0,2814,795,0.9475566150178785,0.05244338498212153,6.4738640785217285,213135,0.059216827,2814.0,1694595.34,0.011436671652997474,0.22003323,0.1608164,0.20764428496591666
2815,0.1507071218556828,0.09141723148539536,171.0,123.0,2815,803,0.9570917759237187,0.042908224076281254,6.486908912658691,453245,0.12592988,2815.0,3585222.1900000004,0.018035503907735426,0.4657031,0.33977324,0.265854560703122
2816,0.18956523830928496,0.12771389180727832,69.0,28.0,2816,810,0.965435041716329,0.03456495828367101,6.471769332885742,298441,0.08291856,2816.0,1280695.51,0.013205544723954545,0.16625068,0.083332114,0.18212839754732724
2817,0.21376024013799105,0.11713727159085612,25.0,51.0,2817,805,0.9594755661501788,0.040524433849821184,6.486666679382324,169286,0.047033656,2817.0,2538429.1,0.034442156989482074,0.32968175,0.2826481,0.2735715097184213
2818,0.19243616333290464,0.11783954364927635,63.0,48.0,2818,815,0.9713945172824792,0.028605482717520836,6.492365837097168,270092,0.075041965,2818.0,1190722.3800000001,0.01909591853617196,0.15455948,0.07951751,0.18798999711545536
2819,0.16174499340473653,0.09245228990986354,134.0,117.0,2819,809,0.964243146603099,0.035756853396901045,6.366457939147949,320144,0.0889486,2819.0,4194157.64,0.03431041202319463,0.5448288,0.45588017,0.3215089430991837
2820,0.23027066219420672,0.15256030885243993,13.0,6.0,2820,809,0.964243146603099,0.035756853396901045,6.484097003936768,491662,0.13660379,2820.0,4926749.29,0.08140106754561796,0.64002246,0.5034187,0.40665052240928296
2821,0.18237155768576827,0.08594243812064332,84.0,144.0,2821,806,0.9606674612634089,0.03933253873659115,6.448256969451904,204404,0.05679097,2821.0,2362928.32,0.03028807732769475,0.30687702,0.25008604,0.2575202683252525
2822,0.1342179192377934,0.06923061739283776,238.0,238.0,2822,796,0.9487485101311085,0.0512514898688915,6.50677490234375,184176,0.05117075,2822.0,1375712.56,0.04622996529136187,0.17859727,0.12742652,0.2504874033898553
2823,0.13917251047900034,0.06739454776979985,218.0,254.0,2823,804,0.9582836710369488,0.04171632896305122,6.469139099121094,371418,0.10319476,2823.0,4306780.12,0.01437935323255841,0.559463,0.45626825,0.29334643456817006
2824,0.13269398825331813,0.0686422804632919,246.0,245.0,2824,808,0.9630512514898689,0.03694874851013108,6.488918781280518,334174,0.09284675,2824.0,6257275.35,0.013714766493506884,0.8129123,0.72006553,0.3664717974202662
2825,0.15745569478631732,0.08646543171655917,146.0,141.0,2825,805,0.9594755661501788,0.040524433849821184,6.532613754272461,139347,0.038715295,2825.0,2635714.06,0.03201347585260777,0.34232306,0.30360776,0.27590069035641673
2826,0.21079195863936864,0.10280405340812333,31.0,86.0,2826,801,0.9547079856972587,0.045292014302741324,6.528688430786133,131311,0.036482543,2826.0,3579207.36,0.008606112418662302,0.4649215,0.42843896,0.27778463253442803
2827,0.18775251328294712,0.10504748601436852,73.0,80.0,2827,798,0.9511323003575686,0.04886769964243143,6.496109485626221,153562,0.042664845,2827.0,1070812.78,0.1123451848247761,0.1389783,0.09631346,0.3411414017741719
4101,0.13395280344263907,0.07325083954363235,241.0,212.0,4101,775,0.9237187127532777,0.07628128724672234,6.310375213623047,37974,0.010549447,4101.0,999516.5700000001,0.01524302822279376,0.12971401,0.11916456,0.20941304182800266
4102,0.13186935897591331,0.06431159898416983,251.0,275.0,4102,797,0.9499404052443385,0.05005959475566146,6.506451606750488,81425,0.022622034,4102.0,30958.300000000003,0.011664723191788181,0.0038586152,-0.01876342,0.15564716873741546
4103,0.15222252280939194,0.06521672522575253,166.0,270.0,4103,774,0.9225268176400476,0.07747318235995238,6.402407169342041,21263,0.005906401,4103.0,464409.25,0.013851867064194086,0.06018165,0.054275252,0.18907157460173588
4104,0.13045359079445162,0.06915818554171847,257.0,241.0,4104,780,0.929678188319428,0.07032181168057206,6.349919319152832,59124,0.01642584,4104.0,1865182.87,0.027618333642238885,0.24219953,0.22577369,0.25681776750239294
4105,0.16356571255813518,0.06705318441067541,125.0,256.0,4105,776,0.9249106078665077,0.0750893921334923,6.313713073730469,22946,0.006374012,4105.0,1176699.6700000002,0.053046554313097787,0.15273735,0.14636333,0.27421852352484666
4106,0.1409201139392006,0.06245757810520159,209.0,284.0,4106,778,0.9272943980929678,0.07270560190703224,6.43575382232666,58998,0.016390832,4106.0,2400653.09,0.03247923476764185,0.31177902,0.2953882,0.284975436083561
4107,0.11056890402521401,0.06084088498933448,302.0,294.0,4107,805,0.9594755661501788,0.040524433849821184,6.433530330657959,173937,0.048325907,4107.0,4284117.03,0.023732450794288783,0.5565182,0.5081923,0.32205442696762404
4108,0.1265452872592187,0.06921802729382992,268.0,239.0,4108,779,0.9284862932061978,0.0715137067938022,6.372818470001221,54331,0.015094136,4108.0,2258332.65,0.011616411480122185,0.2932858,0.27819166,0.2479667657283999
4109,0.11371447946876291,0.0592407327751437,298.0,296.0,4109,790,0.9415971394517283,0.05840286054827171,6.40256404876709,79476,0.022080516,4109.0,3535063.1,0.08126476607239985,0.45918536,0.43710485,0.39495672596367665
4110,0.1254655924788307,0.06692974350991703,269.0,257.0,4110,792,0.9439809296781884,0.05601907032181164,6.319730281829834,146509,0.04070521,4110.0,3098676.28,0.025988060814221274,0.40248084,0.36177564,0.28861467128809737
4111,0.12294741341518975,0.06598672382607468,277.0,263.0,4111,776,0.9249106078665077,0.0750893921334923,6.335418701171875,28499,0.007916878,4111.0,2465562.75,0.023643250116784503,0.32021347,0.3122966,0.2772083545949519
4112,0.12068854474004295,0.07182455021769757,283.0,221.0,4112,790,0.9415971394517283,0.05840286054827171,6.353446960449219,58929,0.016371662,4112.0,1851832.99,0.03317979257000463,0.24046484,0.22409317,0.26080608678730793
4113,0.10307484772906354,0.05262518208917406,305.0,306.0,4113,808,0.9630512514898689,0.03694874851013108,6.449850082397461,146694,0.040756613,4113.0,2171062.94,0.01405583440165241,0.28194588,0.24118927,0.2295271880365242
4114,0.14083504304289818,0.07379141267802981,210.0,203.0,4114,782,0.932061978545888,0.06793802145411199,5.979718208312988,143885,0.03997615,4114.0,3336700.0,0.006678188270953412,0.43340987,0.39343372,0.27235789382056935
4115,0.12962407968820083,0.06261579912111517,262.0,282.0,4115,785,0.9356376638855781,0.06436233611442188,6.197872161865234,129798,0.036062166,4115.0,2173519.2600000002,0.012660888076092128,0.28226504,0.24620287,0.23798632254712296
4116,0.11739362100405352,0.06523457666681641,294.0,269.0,4116,788,0.9392133492252682,0.060786650774731776,6.405101776123047,44294,0.012305419,4116.0,869596.99,0.014743429885660964,0.11283214,0.10052672,0.19813961078652229
4117,0.12392752139814318,0.0695965077617161,276.0,236.0,4117,808,0.9630512514898689,0.03694874851013108,6.500197410583496,267121,0.07421649,4117.0,1465733.49,0.03664546914388343,0.1902947,0.116078205,0.22791057099271114
4118,0.1196142430993773,0.06748937364845049,284.0,253.0,4118,785,0.9356376638855781,0.06436233611442188,6.404082298278809,34997,0.009722306,4118.0,1019063.65,0.0650776529193512,0.13225397,0.12253167,0.2820681793541959
4119,0.09279512298101235,0.05106024639607069,306.0,307.0,4119,800,0.9535160905840286,0.04648390941597136,6.514822483062744,92618,0.025731938,4119.0,2219447.19,0.026643507948899938,0.28823298,0.26250103,0.2579344354827441
4120,0.14016312468383046,0.07864518640193316,213.0,179.0,4120,784,0.9344457687723481,0.06555423122765192,6.514254570007324,12956,0.0035983536,4120.0,151424.5,0.010854177979563647,0.01951211,0.015913757,0.16953559834798695
4121,0.13077369557604904,0.0712093938733377,255.0,225.0,4121,776,0.9249106078665077,0.0750893921334923,6.453567028045654,32599,0.009056037,4121.0,1432757.28,0.029275814607780094,0.18600972,0.17695369,0.24690954786801936
4122,0.11730768520325897,0.057293698348341485,295.0,302.0,4122,785,0.9356376638855781,0.06436233611442188,6.488733291625977,34372,0.009548654,4122.0,1467792.79,0.15353824537874136,0.19056228,0.18101363,0.43316115568590674
4123,0.11198272051082718,0.05627394759997962,300.0,304.0,4123,806,0.9606674612634089,0.03933253873659115,6.506414413452148,195637,0.054355115,4123.0,2023691.54,0.01587106471574364,0.26279628,0.20844117,0.2236773570023409
4124,0.12482911463649508,0.06614467871730169,272.0,261.0,4124,791,0.9427890345649583,0.05721096543504167,6.484460830688477,23624,0.00656239,4124.0,2410698.08,0.01688632183569644,0.31308427,0.3065219,0.25933252473021007
4125,0.14316467944798722,0.07001679966758409,200.0,234.0,4125,792,0.9439809296781884,0.05601907032181164,6.4340057373046875,263899,0.07332128,,,,,-0.07332128,0.12426270133074568
4126,0.15239908930860352,0.08105278303403227,165.0,168.0,4126,811,0.966626936829559,0.033373063170440975,6.426399230957031,195487,0.05431344,4126.0,2304499.7600000002,0.012648196538986944,0.2992848,0.24497135,0.2272837813077794
4127,0.19566083231401288,0.09150161350308549,53.0,122.0,4127,791,0.9427890345649583,0.05721096543504167,6.421567916870117,159945,0.04443832,4127.0,706635.6,0.017126223693793245,0.091656774,0.047218453,0.18526314148649034
4128,0.1730616660197339,0.09633436350831906,101.0,103.0,4128,796,0.9487485101311085,0.0512514898688915,6.370605945587158,119663,0.03324622,4128.0,2386818.22,0.04342299582197936,0.30998132,0.2767351,0.28908506663346695
4129,0.16177513298120294,0.08283176318934517,133.0,160.0,4129,796,0.9487485101311085,0.0512514898688915,6.439192771911621,280282,0.07787319,4129.0,3757660.85,0.06847663952011857,0.48810992,0.41023672,0.36544476580326163
4130,0.16713124680377192,0.08529344862474812,118.0,148.0,4130,791,0.9427890345649583,0.05721096543504167,6.444266319274902,138400,0.03845218,4130.0,2048252.14,0.015355773578170515,0.26598772,0.22753555,0.2343355536395754
